match_id,round_id,spike_planted,spike_defused
MATCH_000163,MATCH_000163-R07,1,1
MATCH_000163,MATCH_000163-R08,1,1
MATCH_000163,MATCH_000163-R09,1,1
MATCH_000163,MATCH_000163-R10,1,0
MATCH_000163,MATCH_000163-R11,1,1
MATCH_000163,MATCH_000163-R12,1,1
MATCH_000163,MATCH_000163-R13,1,1
MATCH_000163,MATCH_000163-R14,1,0
MATCH_000163,MATCH_000163-R15,1,1
MATCH_000163,MATCH_000163-R16,1,1
MATCH_000164,MATCH_000164-R01,1,1
MATCH_000164,MATCH_000164-R02,1,0
MATCH_000164,MATCH_000164-R03,1,1
MATCH_000164,MATCH_000164-R04,1,1
MATCH_000164,MATCH_000164-R05,1,0
MATCH_000164,MATCH_000164-R06,1,0
MATCH_000164,MATCH_000164-R07,1,1
MATCH_000164,MATCH_000164-R08,1,1
MATCH_000164,MATCH_000164-R09,1,1
MATCH_000164,MATCH_000164-R10,1,0
MATCH_000164,MATCH_000164-R11,1,1
MATCH_000164,MATCH_000164-R12,1,1
MATCH_000164,MATCH_000164-R13,1,1
MATCH_000164,MATCH_000164-R14,1,0
MATCH_000164,MATCH_000164-R15,1,0
MATCH_000164,MATCH_000164-R16,1,1
MATCH_000164,MATCH_000164-R17,1,0
MATCH_000164,MATCH_000164-R18,1,0
MATCH_000164,MATCH_000164-R19,1,0
MATCH_000164,MATCH_000164-R20,1,1
MATCH_000164,MATCH_000164-R21,1,1
MATCH_000164,MATCH_000164-R22,1,1
MATCH_000165,MATCH_000165-R01,1,1
MATCH_000165,MATCH_000165-R02,1,1
MATCH_000165,MATCH_000165-R03,1,0
MATCH_000165,MATCH_000165-R04,1,1
MATCH_000165,MATCH_000165-R05,1,1
MATCH_000165,MATCH_000165-R06,1,0
MATCH_000165,MATCH_000165-R07,1,1
MATCH_000165,MATCH_000165-R08,1,1
MATCH_000165,MATCH_000165-R09,1,0
MATCH_000165,MATCH_000165-R10,1,0
MATCH_000165,MATCH_000165-R11,1,1
MATCH_000165,MATCH_000165-R12,1,0
MATCH_000165,MATCH_000165-R13,1,0
MATCH_000165,MATCH_000165-R14,1,1
MATCH_000165,MATCH_000165-R15,1,0
MATCH_000165,MATCH_000165-R16,1,1
MATCH_000165,MATCH_000165-R17,1,1
MATCH_000165,MATCH_000165-R18,1,1
MATCH_000165,MATCH_000165-R19,1,0
MATCH_000165,MATCH_000165-R20,1,0
MATCH_000165,MATCH_000165-R21,1,1
MATCH_000165,MATCH_000165-R22,1,1
MATCH_000166,MATCH_000166-R01,1,1
MATCH_000166,MATCH_000166-R02,1,1
MATCH_000166,MATCH_000166-R03,1,0
MATCH_000166,MATCH_000166-R04,1,0
MATCH_000166,MATCH_000166-R05,1,1
MATCH_000166,MATCH_000166-R06,1,1
MATCH_000166,MATCH_000166-R07,1,0
MATCH_000166,MATCH_000166-R08,1,1
MATCH_000166,MATCH_000166-R09,1,0
MATCH_000166,MATCH_000166-R10,1,0
MATCH_000166,MATCH_000166-R11,1,1
MATCH_000166,MATCH_000166-R12,1,1
MATCH_000166,MATCH_000166-R13,1,0
MATCH_000166,MATCH_000166-R14,1,1
MATCH_000166,MATCH_000166-R15,1,1
MATCH_000166,MATCH_000166-R16,1,0
MATCH_000166,MATCH_000166-R17,1,1
MATCH_000166,MATCH_000166-R18,1,0
MATCH_000166,MATCH_000166-R19,1,0
MATCH_000166,MATCH_000166-R20,1,0
MATCH_000166,MATCH_000166-R21,1,0
MATCH_000166,MATCH_000166-R22,1,1
MATCH_000166,MATCH_000166-R23,1,1
MATCH_000166,MATCH_000166-R24,1,1
MATCH_000167,MATCH_000167-R01,1,1
MATCH_000167,MATCH_000167-R02,1,1
MATCH_000167,MATCH_000167-R03,1,1
MATCH_000167,MATCH_000167-R04,1,0
MATCH_000167,MATCH_000167-R05,1,1
MATCH_000167,MATCH_000167-R06,1,0
MATCH_000167,MATCH_000167-R07,1,0
MATCH_000167,MATCH_000167-R08,1,0
MATCH_000167,MATCH_000167-R09,1,0
MATCH_000167,MATCH_000167-R10,1,1
MATCH_000167,MATCH_000167-R11,1,0
MATCH_000167,MATCH_000167-R12,1,1
MATCH_000167,MATCH_000167-R13,1,1
MATCH_000167,MATCH_000167-R14,1,1
MATCH_000167,MATCH_000167-R15,1,0
MATCH_000167,MATCH_000167-R16,1,0
MATCH_000167,MATCH_000167-R17,1,0
MATCH_000167,MATCH_000167-R18,1,0
MATCH_000167,MATCH_000167-R19,1,1
MATCH_000167,MATCH_000167-R20,1,0
MATCH_000167,MATCH_000167-R21,1,0
MATCH_000167,MATCH_000167-R22,1,0
MATCH_000168,MATCH_000168-R01,1,0
MATCH_000168,MATCH_000168-R02,1,1
MATCH_000168,MATCH_000168-R03,1,0
MATCH_000168,MATCH_000168-R04,1,1
MATCH_000168,MATCH_000168-R05,1,0
MATCH_000168,MATCH_000168-R06,1,1
MATCH_000168,MATCH_000168-R07,1,0
MATCH_000168,MATCH_000168-R08,1,1
MATCH_000168,MATCH_000168-R09,1,0
MATCH_000168,MATCH_000168-R10,1,0
MATCH_000168,MATCH_000168-R11,1,0
MATCH_000168,MATCH_000168-R12,1,1
MATCH_000168,MATCH_000168-R13,1,1
MATCH_000168,MATCH_000168-R14,1,1
MATCH_000168,MATCH_000168-R15,1,1
MATCH_000168,MATCH_000168-R16,1,1
MATCH_000168,MATCH_000168-R17,1,0
MATCH_000168,MATCH_000168-R18,1,1
MATCH_000168,MATCH_000168-R19,1,1
MATCH_000168,MATCH_000168-R20,1,1
MATCH_000168,MATCH_000168-R21,1,0
MATCH_000168,MATCH_000168-R22,1,0
MATCH_000168,MATCH_000168-R23,1,1
MATCH_000169,MATCH_000169-R01,1,1
MATCH_000169,MATCH_000169-R02,1,0
MATCH_000169,MATCH_000169-R03,1,1
MATCH_000169,MATCH_000169-R04,1,1
MATCH_000169,MATCH_000169-R05,1,0
MATCH_000169,MATCH_000169-R06,1,1
MATCH_000169,MATCH_000169-R07,1,1
MATCH_000169,MATCH_000169-R08,1,1
MATCH_000169,MATCH_000169-R09,1,1
MATCH_000169,MATCH_000169-R10,1,0
MATCH_000169,MATCH_000169-R11,1,1
MATCH_000169,MATCH_000169-R12,1,1
MATCH_000169,MATCH_000169-R13,1,1
MATCH_000169,MATCH_000169-R14,1,1
MATCH_000169,MATCH_000169-R15,1,0
MATCH_000169,MATCH_000169-R16,1,0
MATCH_000169,MATCH_000169-R17,1,0
MATCH_000169,MATCH_000169-R18,1,1
MATCH_000169,MATCH_000169-R19,1,1
MATCH_000170,MATCH_000170-R01,1,0
MATCH_000170,MATCH_000170-R02,1,1
MATCH_000170,MATCH_000170-R03,1,0
MATCH_000170,MATCH_000170-R04,1,0
MATCH_000170,MATCH_000170-R05,1,0
MATCH_000170,MATCH_000170-R06,1,0
MATCH_000170,MATCH_000170-R07,1,1
MATCH_000170,MATCH_000170-R08,1,1
MATCH_000170,MATCH_000170-R09,1,0
MATCH_000170,MATCH_000170-R10,1,0
MATCH_000170,MATCH_000170-R11,1,0
MATCH_000170,MATCH_000170-R12,1,0
MATCH_000170,MATCH_000170-R13,1,1
MATCH_000170,MATCH_000170-R14,1,1
MATCH_000170,MATCH_000170-R15,1,1
MATCH_000170,MATCH_000170-R16,1,0
MATCH_000170,MATCH_000170-R17,1,1
MATCH_000170,MATCH_000170-R18,1,1
MATCH_000170,MATCH_000170-R19,1,0
MATCH_000170,MATCH_000170-R20,1,1
MATCH_000170,MATCH_000170-R21,1,1
MATCH_000170,MATCH_000170-R22,1,1
MATCH_000170,MATCH_000170-R23,1,1
MATCH_000170,MATCH_000170-R24,1,1
MATCH_000171,MATCH_000171-R01,1,1
MATCH_000171,MATCH_000171-R02,1,0
MATCH_000171,MATCH_000171-R03,1,1
MATCH_000171,MATCH_000171-R04,1,0
MATCH_000171,MATCH_000171-R05,1,1
MATCH_000171,MATCH_000171-R06,1,1
MATCH_000171,MATCH_000171-R07,1,1
MATCH_000171,MATCH_000171-R08,1,1
MATCH_000171,MATCH_000171-R09,1,0
MATCH_000171,MATCH_000171-R10,1,0
MATCH_000171,MATCH_000171-R11,1,1
MATCH_000171,MATCH_000171-R12,1,1
MATCH_000171,MATCH_000171-R13,1,0
MATCH_000171,MATCH_000171-R14,1,1
MATCH_000171,MATCH_000171-R15,1,1
MATCH_000171,MATCH_000171-R16,1,1
MATCH_000171,MATCH_000171-R17,1,0
MATCH_000171,MATCH_000171-R18,1,0
MATCH_000171,MATCH_000171-R19,1,1
MATCH_000171,MATCH_000171-R20,1,0
MATCH_000171,MATCH_000171-R21,1,1
MATCH_000172,MATCH_000172-R01,1,1
MATCH_000172,MATCH_000172-R02,1,1
MATCH_000172,MATCH_000172-R03,1,0
MATCH_000172,MATCH_000172-R04,1,0
MATCH_000172,MATCH_000172-R05,1,0
MATCH_000172,MATCH_000172-R06,1,0
MATCH_000172,MATCH_000172-R07,1,0
MATCH_000172,MATCH_000172-R08,1,1
MATCH_000172,MATCH_000172-R09,1,1
MATCH_000172,MATCH_000172-R10,1,1
MATCH_000172,MATCH_000172-R11,1,1
MATCH_000172,MATCH_000172-R12,1,0
MATCH_000172,MATCH_000172-R13,1,1
MATCH_000172,MATCH_000172-R14,1,0
MATCH_000172,MATCH_000172-R15,1,1
MATCH_000172,MATCH_000172-R16,1,0
MATCH_000172,MATCH_000172-R17,1,1
MATCH_000172,MATCH_000172-R18,1,1
MATCH_000172,MATCH_000172-R19,1,0
MATCH_000172,MATCH_000172-R20,1,1
MATCH_000172,MATCH_000172-R21,1,1
MATCH_000172,MATCH_000172-R22,1,1
MATCH_000173,MATCH_000173-R01,1,0
MATCH_000173,MATCH_000173-R02,1,0
MATCH_000173,MATCH_000173-R03,1,0
MATCH_000173,MATCH_000173-R04,1,1
MATCH_000173,MATCH_000173-R05,1,1
MATCH_000173,MATCH_000173-R06,1,1
MATCH_000173,MATCH_000173-R07,1,1
MATCH_000173,MATCH_000173-R08,1,1
MATCH_000173,MATCH_000173-R09,1,0
MATCH_000173,MATCH_000173-R10,1,1
MATCH_000173,MATCH_000173-R11,1,0
MATCH_000173,MATCH_000173-R12,1,0
MATCH_000173,MATCH_000173-R13,1,1
MATCH_000173,MATCH_000173-R14,1,1
MATCH_000173,MATCH_000173-R15,1,0
MATCH_000173,MATCH_000173-R16,1,0
MATCH_000173,MATCH_000173-R17,1,1
MATCH_000173,MATCH_000173-R18,1,0
MATCH_000173,MATCH_000173-R19,1,0
MATCH_000173,MATCH_000173-R20,1,0
MATCH_000173,MATCH_000173-R21,1,1
MATCH_000173,MATCH_000173-R22,1,0
MATCH_000173,MATCH_000173-R23,1,0
MATCH_000174,MATCH_000174-R01,1,0
MATCH_000174,MATCH_000174-R02,1,1
MATCH_000174,MATCH_000174-R03,1,1
MATCH_000174,MATCH_000174-R04,1,0
MATCH_000174,MATCH_000174-R05,1,1
MATCH_000174,MATCH_000174-R06,1,1
MATCH_000174,MATCH_000174-R07,1,0
MATCH_000174,MATCH_000174-R08,1,0
MATCH_000174,MATCH_000174-R09,1,1
MATCH_000174,MATCH_000174-R10,1,1
MATCH_000174,MATCH_000174-R11,1,1
MATCH_000174,MATCH_000174-R12,1,1
MATCH_000174,MATCH_000174-R13,1,0
MATCH_000174,MATCH_000174-R14,1,1
MATCH_000174,MATCH_000174-R15,1,0
MATCH_000174,MATCH_000174-R16,1,1
MATCH_000174,MATCH_000174-R17,1,1
MATCH_000174,MATCH_000174-R18,1,0
MATCH_000174,MATCH_000174-R19,1,0
MATCH_000174,MATCH_000174-R20,1,1
MATCH_000174,MATCH_000174-R21,1,1
MATCH_000175,MATCH_000175-R01,1,1
MATCH_000175,MATCH_000175-R02,1,0
MATCH_000175,MATCH_000175-R03,1,0
MATCH_000175,MATCH_000175-R04,1,1
MATCH_000175,MATCH_000175-R05,1,0
MATCH_000175,MATCH_000175-R06,1,1
MATCH_000175,MATCH_000175-R07,1,0
MATCH_000175,MATCH_000175-R08,1,1
MATCH_000175,MATCH_000175-R09,1,1
MATCH_000175,MATCH_000175-R10,1,0
MATCH_000175,MATCH_000175-R11,1,1
MATCH_000175,MATCH_000175-R12,1,0
MATCH_000175,MATCH_000175-R13,1,1
MATCH_000175,MATCH_000175-R14,1,1
MATCH_000175,MATCH_000175-R15,1,0
MATCH_000175,MATCH_000175-R16,1,1
MATCH_000175,MATCH_000175-R17,1,1
MATCH_000175,MATCH_000175-R18,1,1
MATCH_000175,MATCH_000175-R19,1,1
MATCH_000175,MATCH_000175-R20,1,1
MATCH_000176,MATCH_000176-R01,1,0
MATCH_000176,MATCH_000176-R02,1,0
MATCH_000176,MATCH_000176-R03,1,0
MATCH_000176,MATCH_000176-R04,1,0
MATCH_000176,MATCH_000176-R05,1,0
MATCH_000176,MATCH_000176-R06,1,0
MATCH_000176,MATCH_000176-R07,1,1
MATCH_000176,MATCH_000176-R08,1,0
MATCH_000176,MATCH_000176-R09,1,0
MATCH_000176,MATCH_000176-R10,1,0
MATCH_000176,MATCH_000176-R11,1,0
MATCH_000176,MATCH_000176-R12,1,0
MATCH_000176,MATCH_000176-R13,1,1
MATCH_000176,MATCH_000176-R14,1,0
MATCH_000176,MATCH_000176-R15,1,1
MATCH_000176,MATCH_000176-R16,1,1
MATCH_000176,MATCH_000176-R17,1,1
MATCH_000176,MATCH_000176-R18,1,1
MATCH_000176,MATCH_000176-R19,1,1
MATCH_000176,MATCH_000176-R20,1,1
MATCH_000176,MATCH_000176-R21,1,1
MATCH_000176,MATCH_000176-R22,1,0
MATCH_000177,MATCH_000177-R01,1,1
MATCH_000177,MATCH_000177-R02,1,1
MATCH_000177,MATCH_000177-R03,1,0
MATCH_000177,MATCH_000177-R04,1,1
MATCH_000177,MATCH_000177-R05,1,0
MATCH_000177,MATCH_000177-R06,1,1
MATCH_000177,MATCH_000177-R07,1,1
MATCH_000177,MATCH_000177-R08,1,0
MATCH_000177,MATCH_000177-R09,1,1
MATCH_000177,MATCH_000177-R10,1,0
MATCH_000177,MATCH_000177-R11,1,1
MATCH_000177,MATCH_000177-R12,1,1
MATCH_000177,MATCH_000177-R13,1,0
MATCH_000177,MATCH_000177-R14,1,0
MATCH_000177,MATCH_000177-R15,1,1
MATCH_000177,MATCH_000177-R16,1,1
MATCH_000177,MATCH_000177-R17,1,0
MATCH_000177,MATCH_000177-R18,1,1
MATCH_000177,MATCH_000177-R19,1,0
MATCH_000177,MATCH_000177-R20,1,0
MATCH_000177,MATCH_000177-R21,1,0
MATCH_000177,MATCH_000177-R22,1,0
MATCH_000177,MATCH_000177-R23,1,0
MATCH_000177,MATCH_000177-R24,1,0
MATCH_000178,MATCH_000178-R01,1,1
MATCH_000178,MATCH_000178-R02,1,1
MATCH_000178,MATCH_000178-R03,1,1
MATCH_000178,MATCH_000178-R04,1,0
MATCH_000178,MATCH_000178-R05,1,1
MATCH_000178,MATCH_000178-R06,1,1
MATCH_000178,MATCH_000178-R07,1,0
MATCH_000178,MATCH_000178-R08,1,1
MATCH_000178,MATCH_000178-R09,1,1
MATCH_000178,MATCH_000178-R10,1,1
MATCH_000178,MATCH_000178-R11,1,0
MATCH_000178,MATCH_000178-R12,1,1
MATCH_000178,MATCH_000178-R13,1,1
MATCH_000178,MATCH_000178-R14,1,0
MATCH_000178,MATCH_000178-R15,1,0
MATCH_000178,MATCH_000178-R16,1,0
MATCH_000178,MATCH_000178-R17,1,1
MATCH_000178,MATCH_000178-R18,1,1
MATCH_000178,MATCH_000178-R19,1,1
MATCH_000179,MATCH_000179-R01,1,1
MATCH_000179,MATCH_000179-R02,1,1
MATCH_000179,MATCH_000179-R03,1,0
MATCH_000179,MATCH_000179-R04,1,1
MATCH_000179,MATCH_000179-R05,1,1
MATCH_000179,MATCH_000179-R06,1,0
MATCH_000179,MATCH_000179-R07,1,1
MATCH_000179,MATCH_000179-R08,1,0
MATCH_000179,MATCH_000179-R09,1,1
MATCH_000179,MATCH_000179-R10,1,1
MATCH_000179,MATCH_000179-R11,1,1
MATCH_000179,MATCH_000179-R12,1,0
MATCH_000179,MATCH_000179-R13,1,1
MATCH_000179,MATCH_000179-R14,1,1
MATCH_000179,MATCH_000179-R15,1,0
MATCH_000179,MATCH_000179-R16,1,0
MATCH_000179,MATCH_000179-R17,1,1
MATCH_000179,MATCH_000179-R18,1,1
MATCH_000179,MATCH_000179-R19,1,1
MATCH_000180,MATCH_000180-R01,1,1
MATCH_000180,MATCH_000180-R02,1,1
MATCH_000180,MATCH_000180-R03,1,1
MATCH_000180,MATCH_000180-R04,1,1
MATCH_000180,MATCH_000180-R05,1,1
MATCH_000180,MATCH_000180-R06,1,0
MATCH_000180,MATCH_000180-R07,1,0
MATCH_000180,MATCH_000180-R08,1,1
MATCH_000180,MATCH_000180-R09,1,1
MATCH_000180,MATCH_000180-R10,1,0
MATCH_000180,MATCH_000180-R11,1,0
MATCH_000180,MATCH_000180-R12,1,1
MATCH_000180,MATCH_000180-R13,1,1
MATCH_000180,MATCH_000180-R14,1,1
MATCH_000180,MATCH_000180-R15,1,1
MATCH_000180,MATCH_000180-R16,1,1
MATCH_000180,MATCH_000180-R17,1,1
MATCH_000181,MATCH_000181-R01,1,1
MATCH_000181,MATCH_000181-R02,1,1
MATCH_000181,MATCH_000181-R03,1,0
MATCH_000181,MATCH_000181-R04,1,1
MATCH_000181,MATCH_000181-R05,1,1
MATCH_000181,MATCH_000181-R06,1,1
MATCH_000181,MATCH_000181-R07,1,1
MATCH_000181,MATCH_000181-R08,1,1
MATCH_000181,MATCH_000181-R09,1,0
MATCH_000181,MATCH_000181-R10,1,1
MATCH_000181,MATCH_000181-R11,1,1
MATCH_000181,MATCH_000181-R12,1,1
MATCH_000181,MATCH_000181-R13,1,0
MATCH_000181,MATCH_000181-R14,1,1
MATCH_000181,MATCH_000181-R15,1,0
MATCH_000181,MATCH_000181-R16,1,0
MATCH_000181,MATCH_000181-R17,1,0
MATCH_000181,MATCH_000181-R18,1,0
MATCH_000181,MATCH_000181-R19,1,1
MATCH_000181,MATCH_000181-R20,1,0
MATCH_000181,MATCH_000181-R21,1,1
MATCH_000182,MATCH_000182-R01,1,1
MATCH_000182,MATCH_000182-R02,1,1
MATCH_000182,MATCH_000182-R03,1,0
MATCH_000182,MATCH_000182-R04,1,0
MATCH_000182,MATCH_000182-R05,1,0
MATCH_000182,MATCH_000182-R06,1,0
MATCH_000182,MATCH_000182-R07,1,0
MATCH_000182,MATCH_000182-R08,1,0
MATCH_000182,MATCH_000182-R09,1,0
MATCH_000182,MATCH_000182-R10,1,0
MATCH_000182,MATCH_000182-R11,1,0
MATCH_000182,MATCH_000182-R12,1,0
MATCH_000182,MATCH_000182-R13,1,1
MATCH_000182,MATCH_000182-R14,1,1
MATCH_000182,MATCH_000182-R15,1,1
MATCH_000182,MATCH_000182-R16,1,1
MATCH_000182,MATCH_000182-R17,1,1
MATCH_000182,MATCH_000182-R18,1,0
MATCH_000182,MATCH_000182-R19,1,1
MATCH_000182,MATCH_000182-R20,1,0
MATCH_000182,MATCH_000182-R21,1,1
MATCH_000182,MATCH_000182-R22,1,0
MATCH_000183,MATCH_000183-R01,1,0
MATCH_000183,MATCH_000183-R02,1,0
MATCH_000183,MATCH_000183-R03,1,0
MATCH_000183,MATCH_000183-R04,1,0
MATCH_000183,MATCH_000183-R05,1,0
MATCH_000183,MATCH_000183-R06,1,1
MATCH_000183,MATCH_000183-R07,1,0
MATCH_000183,MATCH_000183-R08,1,1
MATCH_000183,MATCH_000183-R09,1,1
MATCH_000183,MATCH_000183-R10,1,0
MATCH_000183,MATCH_000183-R11,1,0
MATCH_000183,MATCH_000183-R12,1,0
MATCH_000183,MATCH_000183-R13,1,1
MATCH_000183,MATCH_000183-R14,1,0
MATCH_000183,MATCH_000183-R15,1,0
MATCH_000183,MATCH_000183-R16,1,1
MATCH_000183,MATCH_000183-R17,1,1
MATCH_000183,MATCH_000183-R18,1,1
MATCH_000183,MATCH_000183-R19,1,0
MATCH_000183,MATCH_000183-R20,1,1
MATCH_000183,MATCH_000183-R21,1,0
MATCH_000184,MATCH_000184-R01,1,1
MATCH_000184,MATCH_000184-R02,1,1
MATCH_000184,MATCH_000184-R03,1,0
MATCH_000184,MATCH_000184-R04,1,1
MATCH_000184,MATCH_000184-R05,1,1
MATCH_000184,MATCH_000184-R06,1,1
MATCH_000184,MATCH_000184-R07,1,1
MATCH_000184,MATCH_000184-R08,1,1
MATCH_000184,MATCH_000184-R09,1,0
MATCH_000184,MATCH_000184-R10,1,1
MATCH_000184,MATCH_000184-R11,1,0
MATCH_000184,MATCH_000184-R12,1,1
MATCH_000184,MATCH_000184-R13,1,0
MATCH_000184,MATCH_000184-R14,1,0
MATCH_000184,MATCH_000184-R15,1,0
MATCH_000184,MATCH_000184-R16,1,0
MATCH_000184,MATCH_000184-R17,1,1
MATCH_000184,MATCH_000184-R18,1,0
MATCH_000184,MATCH_000184-R19,1,1
MATCH_000184,MATCH_000184-R20,1,0
MATCH_000184,MATCH_000184-R21,1,0
MATCH_000184,MATCH_000184-R22,1,0
MATCH_000184,MATCH_000184-R23,1,1
MATCH_000184,MATCH_000184-R24,1,0
MATCH_000184,MATCH_000184-R25,1,1
MATCH_000185,MATCH_000185-R01,1,1
MATCH_000185,MATCH_000185-R02,1,1
MATCH_000185,MATCH_000185-R03,1,1
MATCH_000185,MATCH_000185-R04,1,1
MATCH_000185,MATCH_000185-R05,1,0
MATCH_000185,MATCH_000185-R06,1,1
MATCH_000185,MATCH_000185-R07,1,0
MATCH_000185,MATCH_000185-R08,1,1
MATCH_000185,MATCH_000185-R09,1,1
MATCH_000185,MATCH_000185-R10,1,1
MATCH_000185,MATCH_000185-R11,1,1
MATCH_000185,MATCH_000185-R12,1,1
MATCH_000185,MATCH_000185-R13,1,0
MATCH_000185,MATCH_000185-R14,1,1
MATCH_000185,MATCH_000185-R15,1,1
MATCH_000185,MATCH_000185-R16,1,0
MATCH_000185,MATCH_000185-R17,1,0
MATCH_000185,MATCH_000185-R18,1,0
MATCH_000185,MATCH_000185-R19,1,1
MATCH_000186,MATCH_000186-R01,1,0
MATCH_000186,MATCH_000186-R02,1,1
MATCH_000186,MATCH_000186-R03,1,0
MATCH_000186,MATCH_000186-R04,1,0
MATCH_000186,MATCH_000186-R05,1,0
MATCH_000186,MATCH_000186-R06,1,1
MATCH_000186,MATCH_000186-R07,1,1
MATCH_000186,MATCH_000186-R08,1,0
MATCH_000186,MATCH_000186-R09,1,1
MATCH_000186,MATCH_000186-R10,1,0
MATCH_000186,MATCH_000186-R11,1,0
MATCH_000186,MATCH_000186-R12,1,0
MATCH_000186,MATCH_000186-R13,1,1
MATCH_000186,MATCH_000186-R14,1,1
MATCH_000186,MATCH_000186-R15,1,1
MATCH_000186,MATCH_000186-R16,1,1
MATCH_000186,MATCH_000186-R17,1,1
MATCH_000186,MATCH_000186-R18,1,1
MATCH_000186,MATCH_000186-R19,1,1
MATCH_000186,MATCH_000186-R20,1,0
MATCH_000186,MATCH_000186-R21,1,1
MATCH_000186,MATCH_000186-R22,1,1
MATCH_000187,MATCH_000187-R01,1,0
MATCH_000187,MATCH_000187-R02,1,1
MATCH_000187,MATCH_000187-R03,1,0
MATCH_000187,MATCH_000187-R04,1,0
MATCH_000187,MATCH_000187-R05,1,1
MATCH_000187,MATCH_000187-R06,1,0
MATCH_000187,MATCH_000187-R07,1,0
MATCH_000187,MATCH_000187-R08,1,1
MATCH_000187,MATCH_000187-R09,1,1
MATCH_000187,MATCH_000187-R10,1,0
MATCH_000187,MATCH_000187-R11,1,0
MATCH_000187,MATCH_000187-R12,1,1
MATCH_000187,MATCH_000187-R13,1,1
MATCH_000187,MATCH_000187-R14,1,0
MATCH_000187,MATCH_000187-R15,1,1
MATCH_000187,MATCH_000187-R16,1,0
MATCH_000187,MATCH_000187-R17,1,0
MATCH_000187,MATCH_000187-R18,1,0
MATCH_000187,MATCH_000187-R19,1,1
MATCH_000187,MATCH_000187-R20,1,0
MATCH_000187,MATCH_000187-R21,1,0
MATCH_000188,MATCH_000188-R01,1,0
MATCH_000188,MATCH_000188-R02,1,0
MATCH_000188,MATCH_000188-R03,1,0
MATCH_000188,MATCH_000188-R04,1,0
MATCH_000188,MATCH_000188-R05,1,1
MATCH_000188,MATCH_000188-R06,1,1
MATCH_000188,MATCH_000188-R07,1,0
MATCH_000188,MATCH_000188-R08,1,1
MATCH_000188,MATCH_000188-R09,1,1
MATCH_000188,MATCH_000188-R10,1,0
MATCH_000188,MATCH_000188-R11,1,0
MATCH_000188,MATCH_000188-R12,1,0
MATCH_000188,MATCH_000188-R13,1,0
MATCH_000188,MATCH_000188-R14,1,0
MATCH_000188,MATCH_000188-R15,1,1
MATCH_000188,MATCH_000188-R16,1,0
MATCH_000188,MATCH_000188-R17,1,1
MATCH_000188,MATCH_000188-R18,1,1
MATCH_000188,MATCH_000188-R19,1,1
MATCH_000188,MATCH_000188-R20,1,0
MATCH_000188,MATCH_000188-R21,1,1
MATCH_000188,MATCH_000188-R22,1,1
MATCH_000188,MATCH_000188-R23,1,1
MATCH_000188,MATCH_000188-R24,1,0
MATCH_000189,MATCH_000189-R01,1,0
MATCH_000189,MATCH_000189-R02,1,1
MATCH_000189,MATCH_000189-R03,1,1
MATCH_000189,MATCH_000189-R04,1,0
MATCH_000189,MATCH_000189-R05,1,1
MATCH_000189,MATCH_000189-R06,1,1
MATCH_000189,MATCH_000189-R07,1,0
MATCH_000189,MATCH_000189-R08,1,0
MATCH_000189,MATCH_000189-R09,1,0
MATCH_000189,MATCH_000189-R10,1,0
MATCH_000189,MATCH_000189-R11,1,0
MATCH_000189,MATCH_000189-R12,1,0
MATCH_000189,MATCH_000189-R13,1,0
MATCH_000189,MATCH_000189-R14,1,1
MATCH_000189,MATCH_000189-R15,1,1
MATCH_000189,MATCH_000189-R16,1,1
MATCH_000189,MATCH_000189-R17,1,1
MATCH_000189,MATCH_000189-R18,1,1
MATCH_000189,MATCH_000189-R19,1,1
MATCH_000189,MATCH_000189-R20,1,0
MATCH_000189,MATCH_000189-R21,1,0
MATCH_000189,MATCH_000189-R22,1,1
MATCH_000189,MATCH_000189-R23,1,0
MATCH_000189,MATCH_000189-R24,1,1
MATCH_000189,MATCH_000189-R25,1,1
MATCH_000190,MATCH_000190-R01,1,0
MATCH_000190,MATCH_000190-R02,1,0
MATCH_000190,MATCH_000190-R03,1,0
MATCH_000190,MATCH_000190-R04,1,0
MATCH_000190,MATCH_000190-R05,1,1
MATCH_000190,MATCH_000190-R06,1,1
MATCH_000190,MATCH_000190-R07,1,1
MATCH_000190,MATCH_000190-R08,1,1
MATCH_000190,MATCH_000190-R09,1,0
MATCH_000190,MATCH_000190-R10,1,0
MATCH_000190,MATCH_000190-R11,1,0
MATCH_000190,MATCH_000190-R12,1,1
MATCH_000190,MATCH_000190-R13,1,0
MATCH_000190,MATCH_000190-R14,1,1
MATCH_000190,MATCH_000190-R15,1,0
MATCH_000190,MATCH_000190-R16,1,0
MATCH_000190,MATCH_000190-R17,1,1
MATCH_000190,MATCH_000190-R18,1,1
MATCH_000190,MATCH_000190-R19,1,1
MATCH_000190,MATCH_000190-R20,1,1
MATCH_000190,MATCH_000190-R21,1,0
MATCH_000190,MATCH_000190-R22,1,1
MATCH_000190,MATCH_000190-R23,1,1
MATCH_000190,MATCH_000190-R24,1,1
MATCH_000191,MATCH_000191-R01,1,0
MATCH_000191,MATCH_000191-R02,1,1
MATCH_000191,MATCH_000191-R03,1,0
MATCH_000191,MATCH_000191-R04,1,1
MATCH_000191,MATCH_000191-R05,1,0
MATCH_000191,MATCH_000191-R06,1,0
MATCH_000191,MATCH_000191-R07,1,1
MATCH_000191,MATCH_000191-R08,1,1
MATCH_000191,MATCH_000191-R09,1,1
